date,AAPL,MSFT,GOOGL,AMZN,META,TSLA,NVDA,JPM,UNH,V,JNJ,HD,PG,MA,PEP,BAC,XOM,KO,LLY,AVGO,MRK,WMT,ABBV,COST,TMO,DIS,ADBE,CSCO,CRM,NFLX,INTC,ABT,CMCSA,MCD,DHR,TXN,AMD,NKE,PFE,UPS,QCOM,PM,AMGN,BA,LOW,CAT,MS,BKNG,GE,CVX,SPGI,USB,BLK,ISRG,CI,ZTS,AXP,TGT,GILD,DE,FDX,MDLZ,GM,ORCL,ADP,SCHW,MO,VRTX,SO,C,CL,AON,PLD,ETN,CB,WM,APD,D,TFC,ECL,ADI,LRCX,F,BSX,PSX,HCA,MAR,EMR,CTSH,ITW,TRV,MNST,AEP,KMB,MTD,HAL,ROK,KMI,HIG,AIG
2024-10-07,220.91,407.16,162.61,180.8,583.79,240.83,127.7,208.56,578.86,272.36,157.0,403.36,164.11,489.15,164.35,39.49,122.12,67.99,893.54,174.09,106.8,78.52,188.54,870.33,597.9,91.98,487.3,51.81,283.8,701.92,22.38,111.72,39.86,297.33,268.07,196.81,170.97,80.01,27.76,127.78,165.18,116.57,309.67,155.91,264.84,393.48,105.25,4154.41,185.3128,147.95,504.62,43.49,930.95,471.23,337.19,185.65,272.24,145.02,83.14,403.08,257.81,69.95,45.76,168.57,279.18,63.65,48.1,448.6,87.42,61.13,96.98,341.93,117.91,331.32,275.39,203.97,308.9,55.78,40.52,247.76,224.58,80.12,10.04,84.41,136.06,380.86,254.02,111.1,75.44,252.98,224.11,49.24,95.36,138.3,1465.25,30.71,264.81,22.82,113.46,72.88
2024-10-08,224.98,412.3,164.0,182.72,591.89,244.5,132.87,208.38,576.89,273.52,157.16,409.41,165.14,494.88,167.5,39.46,118.88,68.16,908.78,179.7,106.74,79.13,187.96,887.1,594.5,92.1,496.24,52.03,290.78,721.76,23.32,112.97,40.24,298.37,268.09,197.73,172.8,79.96,27.74,127.54,164.59,116.47,309.9,154.65,269.51,383.31,105.1,4217.54,186.8175,145.63,516.51,43.28,939.27,480.79,340.82,185.74,267.59,147.28,83.91,397.36,258.7,69.8,45.79,172.93,282.44,64.26,47.74,458.94,87.81,61.76,98.96,351.94,117.26,332.26,278.15,207.21,306.59,55.51,40.65,251.31,227.44,80.52,10.04,85.84,130.0,376.93,255.43,108.04,75.57,252.67,228.45,49.49,95.5,139.51,1451.47,29.68,263.76,22.56,114.63,73.86
2024-10-09,228.74,415.03,161.49,185.17,589.51,241.05,132.63,211.02,586.45,275.48,158.11,411.28,166.23,498.42,169.58,39.72,118.93,68.54,914.76,184.89,108.46,79.81,189.65,905.71,598.3,93.19,494.08,52.84,287.14,727.43,23.46,114.27,40.69,300.28,268.51,200.42,171.02,81.62,28.7,129.53,168.43,117.82,314.51,149.37,273.37,391.44,106.61,4276.14,188.6212,146.51,519.62,44.1,946.05,490.38,343.58,188.51,269.89,150.21,84.83,402.53,261.91,70.0,47.7,176.82,284.77,66.04,48.4,467.97,87.46,62.62,99.38,356.97,116.77,334.9,281.01,210.74,310.16,55.09,41.13,254.35,231.25,82.36,10.16,86.7,132.34,384.67,260.71,109.48,76.24,254.9,229.57,49.77,95.03,139.68,1450.6,29.98,267.38,22.72,115.29,74.82
2024-10-10,228.24,413.42,161.71,186.65,582.84,238.77,134.79,210.45,592.88,276.02,157.97,405.24,165.91,496.5,170.03,39.5,119.95,68.23,905.76,184.64,107.6,79.03,189.26,890.3,592.85,92.58,503.57,52.82,289.38,730.29,23.22,113.95,40.39,300.49,265.73,197.98,164.18,81.27,27.89,129.37,166.74,117.05,313.14,146.62,269.45,391.89,105.68,4272.37,187.4652,147.46,513.29,43.95,945.72,483.84,347.33,188.62,268.94,151.81,83.38,402.8,261.54,70.09,47.46,174.35,283.92,65.99,47.87,476.15,86.8,61.99,97.64,351.65,116.22,333.61,282.86,209.75,310.79,54.22,41.0,254.47,228.73,81.56,10.22,86.2,134.01,385.56,259.37,109.48,73.96,253.76,231.28,50.77,94.55,138.58,1442.34,30.35,265.73,22.95,115.31,75.74
2024-10-11,226.75,413.9,162.87,188.82,588.95,217.8,134.78,219.79,593.23,276.39,158.9,407.16,168.01,500.73,171.82,41.46,120.41,68.54,927.02,180.45,107.93,79.51,189.1,885.72,595.97,93.71,495.42,53.53,287.32,722.79,23.56,114.44,40.55,301.48,269.6,200.56,167.89,81.32,27.72,131.09,168.19,117.74,320.3,151.02,271.97,397.21,108.0,4268.9,190.4947,148.25,520.16,45.24,980.03,484.78,347.13,188.42,274.6,154.23,83.65,408.09,261.63,69.62,47.64,174.71,285.35,67.01,48.02,481.71,87.49,64.2,98.49,353.11,118.15,338.01,284.98,210.32,312.82,54.93,41.74,252.68,230.87,82.39,10.26,87.1,133.95,392.82,261.45,110.64,75.39,257.48,234.63,51.31,95.55,139.75,1450.95,30.44,268.72,23.9,116.35,76.44
2024-10-14,230.49,416.7,164.58,187.54,589.42,219.16,138.05,218.99,600.52,279.21,159.04,410.64,169.41,505.11,173.08,41.42,120.86,69.3,924.48,181.27,107.89,79.7,190.53,886.44,602.83,94.55,509.65,53.55,290.85,713.0,23.44,115.56,41.25,306.22,270.83,204.03,165.27,80.78,27.64,131.06,176.16,117.72,316.67,148.99,276.87,389.23,109.78,4281.84,191.9595,148.6,525.65,46.08,981.48,487.61,348.27,190.97,274.96,153.75,83.75,404.75,264.69,69.49,48.4,175.06,287.97,67.15,48.04,484.82,88.35,64.46,99.11,356.52,118.37,342.19,286.85,212.0,316.45,55.63,42.06,255.11,234.41,85.18,10.45,87.55,133.03,394.05,260.39,111.22,76.21,258.38,238.14,51.68,96.07,141.01,1456.89,30.2,272.79,24.07,117.47,76.82
2024-10-15,233.03,416.3,165.08,187.69,585.28,219.57,131.58,219.89,551.81,277.83,161.5,410.8,170.45,505.68,172.89,41.64,117.23,69.3,908.38,174.98,109.7,81.05,188.33,891.28,599.57,93.8,508.03,53.36,287.57,705.98,22.66,114.91,41.38,309.68,271.95,195.41,156.64,81.29,27.98,130.31,172.26,118.06,317.12,152.35,277.95,383.34,109.72,4291.85,189.9067,144.63,526.58,45.96,996.6,478.47,345.68,190.71,275.74,156.4,84.51,399.06,263.17,70.74,47.62,173.04,287.02,71.25,48.08,484.3,89.21,61.17,99.92,355.83,119.28,334.7,285.55,212.29,319.31,56.29,42.37,256.91,223.94,75.9,10.37,86.77,129.08,399.51,259.41,107.87,76.81,258.23,238.9,52.62,96.92,142.67,1453.4,28.87,269.77,23.96,117.57,76.19
2024-10-16,230.97,413.7,164.78,186.89,575.81,221.33,135.7,221.13,566.73,286.02,161.68,413.79,169.28,512.5,171.49,42.3,117.53,69.53,911.46,175.82,108.6,80.62,186.95,884.07,590.61,96.32,502.54,55.63,290.07,702.0,22.31,116.66,41.52,309.26,267.31,196.24,156.13,83.09,28.2,132.29,169.67,118.52,313.75,154.9,280.14,388.91,116.85,4321.24,191.5111,145.61,527.12,48.12,1005.26,476.59,355.34,192.75,280.09,154.63,85.43,406.39,268.99,70.85,48.78,173.72,287.67,71.37,48.33,487.25,90.76,62.75,99.56,356.33,124.76,337.73,291.21,211.64,322.74,59.17,42.96,258.4,225.55,73.69,10.56,87.0,129.98,407.44,261.39,109.19,77.03,257.72,240.95,53.58,98.53,143.37,1404.47,28.94,271.77,24.12,118.59,76.35
2024-10-17,231.34,414.29,162.56,187.53,575.95,220.89,136.91,221.9,561.47,288.87,161.87,410.82,169.18,512.19,171.68,42.1,117.23,68.87,912.16,180.5,107.95,80.3,185.1,881.99,598.3,96.11,496.83,55.65,290.32,687.65,22.44,116.73,41.5,311.02,271.25,193.9,156.25,82.56,27.82,131.88,169.3,117.78,313.46,155.31,277.44,389.77,116.78,4354.62,191.9496,148.03,517.12,48.87,992.14,473.73,349.92,189.34,284.17,151.73,86.03,402.19,271.43,70.07,49.14,174.62,288.92,71.2,47.93,498.73,91.17,62.47,98.91,356.69,120.57,345.04,299.94,211.58,324.78,58.37,41.44,255.77,225.4,72.7,10.59,86.42,131.0,404.71,263.39,109.05,77.17,257.55,262.64,53.44,98.13,143.52,1364.19,28.58,270.17,24.02,121.28,78.38
2024-10-18,234.18,415.73,163.05,188.99,575.49,220.7,137.98,222.84,565.02,289.1,162.5,410.22,169.19,514.76,172.06,41.82,116.9,69.4,913.0,178.87,106.91,80.71,185.38,886.24,600.75,96.85,494.9,56.0,292.15,763.89,22.77,118.22,41.21,312.86,273.64,194.07,155.97,82.08,27.78,132.38,169.12,117.85,313.78,155.0,277.76,389.14,118.37,4334.74,191.9396,147.59,522.94,48.07,996.62,521.15,332.96,191.6,275.23,152.65,85.4,405.75,271.57,70.52,48.94,173.64,289.24,70.65,47.8,483.0,91.7,61.38,99.34,355.87,120.37,344.74,299.71,211.25,328.07,58.55,42.13,260.1,226.38,72.4,10.62,88.07,130.26,413.73,264.41,109.04,77.43,257.91,263.27,54.05,97.92,142.85,1373.98,27.98,270.36,24.14,120.95,77.74
2024-10-21,235.65,416.34,163.69,189.07,574.19,218.85,143.69,220.5,566.86,285.35,160.25,401.72,167.47,513.44,172.01,41.27,116.97,68.42,901.23,178.97,104.59,80.22,183.11,883.46,594.43,96.19,497.71,55.83,290.5,772.07,22.84,115.84,39.83,311.21,271.36,191.43,157.9,80.66,27.5,127.9,167.23,116.62,308.98,159.82,273.03,387.19,115.65,4347.59,193.554,147.72,521.34,46.86,990.19,518.86,317.33,187.8,269.21,146.88,84.97,404.0,266.03,69.39,48.7,172.71,287.88,70.17,47.27,478.09,91.2,60.38,98.25,355.38,115.72,343.64,295.93,210.33,327.54,58.66,40.94,257.84,223.75,72.4,10.41,88.05,129.0,408.97,263.78,109.02,76.31,255.29,257.56,53.77,97.4,141.67,1365.68,27.91,267.51,23.94,119.89,76.75
2024-10-22,235.03,425.02,164.76,189.7,581.02,217.97,143.57,221.6,565.27,283.3,160.86,397.22,167.63,511.45,171.38,41.8,117.57,68.42,904.23,178.36,104.89,81.42,185.28,890.16,585.45,96.31,493.11,55.84,287.55,764.24,22.4,114.98,40.83,311.01,260.58,189.67,154.09,80.6,27.41,127.9,171.35,128.83,311.83,159.88,268.47,385.19,115.69,4361.6,176.0451,147.76,511.7,46.97,990.47,517.5,314.59,187.86,270.86,145.21,86.82,403.69,267.0,70.3,53.47,174.25,288.3,70.21,48.24,474.91,91.54,62.07,98.56,354.09,116.87,340.15,295.19,209.57,326.36,58.63,41.86,256.9,222.7,72.56,10.63,88.01,129.11,406.39,264.31,108.1,75.27,253.91,257.09,53.6,97.14,135.33,1351.78,27.89,266.37,24.01,119.03,76.24
2024-10-23,229.95,422.13,162.41,184.71,562.74,213.65,139.54,220.9,560.09,282.28,163.23,395.04,167.51,512.16,169.99,41.84,117.15,67.0,898.36,172.52,104.63,82.66,184.42,895.82,575.58,95.82,485.03,55.53,283.66,749.29,21.98,115.86,40.83,295.08,255.31,197.27,152.91,79.24,27.43,127.98,164.84,128.83,307.18,157.06,267.52,382.48,115.65,4297.07,181.0576,147.33,509.11,47.46,977.95,512.58,314.7,187.34,269.7,144.1,85.9,405.66,265.28,69.52,52.67,172.06,287.02,71.0,47.99,470.05,92.59,61.62,97.87,356.23,118.73,341.55,293.1,210.31,322.66,59.54,41.91,257.38,224.91,72.42,10.58,87.45,126.84,408.24,256.67,107.14,75.51,253.26,255.23,53.56,98.06,134.48,1320.35,27.47,264.04,23.97,118.82,76.63
2024-10-24,229.76,422.26,162.35,186.38,566.82,260.48,140.39,222.45,556.29,281.74,161.08,398.04,167.55,509.06,169.21,42.15,116.49,66.3,886.5,170.38,104.14,82.43,186.16,890.09,556.5,94.98,482.87,55.21,285.98,754.55,22.34,115.4,40.93,298.06,247.33,202.03,153.44,78.24,27.22,134.74,166.33,130.19,307.95,155.2,268.76,383.8,116.52,4322.7,179.1144,147.3,491.46,47.38,973.84,511.63,315.36,179.92,268.46,146.17,87.43,408.08,270.05,68.92,52.47,173.33,286.41,71.87,48.12,471.91,92.06,61.52,98.63,354.8,118.3,341.87,292.06,207.44,318.19,59.38,41.89,255.01,227.72,76.11,10.76,85.1,126.22,397.16,259.46,106.89,74.31,252.48,254.31,53.44,96.66,134.6,1293.38,27.51,265.27,24.18,119.42,76.88
2024-10-25,230.6,425.66,164.89,187.83,572.28,269.19,141.52,219.81,560.01,280.26,158.33,394.32,166.17,505.81,168.85,41.4,116.39,65.93,887.87,172.02,102.27,81.9,184.39,887.9,553.5,94.61,483.72,55.0,289.67,754.68,22.68,113.1,40.94,289.19,244.73,202.34,156.23,78.05,27.04,133.84,168.48,127.31,309.21,155.01,265.08,382.72,114.28,4331.75,178.4766,147.65,488.87,46.69,964.01,511.27,313.98,178.44,265.84,147.12,87.64,404.96,269.31,68.21,51.82,172.47,284.96,71.11,47.9,477.7,90.36,60.31,94.54,373.28,115.5,341.08,286.13,205.35,314.16,58.22,41.13,252.17,228.21,77.21,10.59,84.73,125.91,361.96,260.95,106.76,74.27,251.05,248.44,53.37,95.49,133.13,1292.77,27.9,267.43,24.14,111.3,76.03
2024-10-28,232.58,424.11,166.34,188.39,577.18,262.51,140.5,222.97,560.68,282.7,159.04,398.25,167.23,506.66,166.93,42.12,115.82,65.68,890.75,171.04,102.52,82.14,186.19,887.64,551.66,95.78,481.04,54.54,292.97,749.12,22.92,112.95,41.12,293.32,243.46,201.27,159.92,78.11,27.43,131.81,170.4,127.94,309.4,150.69,265.4,387.32,116.48,4331.52,174.7496,147.39,485.51,47.52,976.03,510.88,312.07,181.17,269.94,145.31,87.41,409.35,272.61,68.51,52.48,171.38,283.45,71.33,48.42,476.37,90.27,62.66,94.67,369.57,115.76,342.09,288.15,206.8,314.4,58.75,41.77,255.12,228.18,74.99,10.88,84.76,126.62,355.03,261.37,107.29,74.43,253.8,250.29,53.1,96.38,133.23,1294.92,27.55,268.89,24.0,112.42,76.68
2024-10-29,232.85,429.44,169.29,190.83,592.27,259.52,141.23,220.4,557.6,280.41,157.55,390.52,165.13,504.73,164.63,42.03,114.24,64.59,898.69,178.22,102.02,81.1,185.96,883.68,546.9,95.71,485.39,54.94,298.08,759.44,22.9,112.29,41.34,291.55,242.04,206.66,166.25,77.61,27.05,130.8,174.15,128.99,308.26,152.98,260.45,384.24,116.65,4411.18,173.4442,145.41,485.02,47.16,973.01,516.31,305.44,179.69,268.9,143.98,86.74,403.08,272.2,68.13,51.29,172.39,284.95,71.18,48.13,470.36,88.34,63.18,93.66,368.82,113.31,342.13,285.35,217.57,311.47,57.28,41.57,252.44,233.22,77.84,9.96,84.56,121.1,359.1,262.71,107.53,74.97,252.98,246.62,52.48,94.71,132.14,1297.17,27.18,266.01,23.83,111.18,75.87
2024-10-30,229.29,430.01,174.06,192.73,590.8,257.55,139.32,221.89,558.42,288.64,158.07,388.0,164.13,512.12,163.36,41.81,113.67,64.94,842.25,175.64,103.11,80.79,197.79,875.81,549.75,94.66,486.68,54.85,295.6,753.74,22.3,113.33,41.51,288.11,241.67,203.32,148.6,75.68,27.11,130.31,165.85,129.52,307.81,154.29,258.89,376.04,115.3,4447.43,174.0322,144.95,484.22,47.61,969.75,513.77,310.06,181.15,272.53,144.55,86.94,401.74,271.25,68.76,51.72,173.51,289.73,70.4,48.66,475.08,87.88,62.99,93.6,367.35,113.86,339.42,281.81,213.31,308.97,57.11,41.79,251.29,228.16,75.99,10.02,83.99,119.92,359.34,263.08,107.64,73.81,261.17,248.03,52.6,94.72,132.04,1302.24,27.35,264.23,24.03,111.75,76.05
2024-10-31,225.12,403.99,170.72,186.4,566.62,249.85,132.74,219.43,559.95,288.34,157.33,389.22,163.16,498.06,163.23,41.33,113.75,64.34,825.25,168.81,100.64,81.35,200.12,870.92,545.45,95.78,478.08,54.04,290.58,756.03,21.52,112.26,42.92,288.7,245.0,199.96,144.07,76.35,26.9,130.56,161.05,130.09,312.31,149.31,259.32,373.03,114.56,4658.97,171.1821,145.7,478.66,47.24,970.9,503.84,311.96,177.64,268.55,146.03,87.47,401.74,271.02,67.47,50.52,166.83,286.22,70.13,52.48,475.98,89.53,62.67,92.66,364.76,110.98,328.3,280.62,214.33,306.76,58.17,41.54,244.45,221.21,73.9,9.85,84.02,119.67,357.17,258.86,106.9,74.04,258.01,243.92,52.68,96.03,131.82,1291.75,27.4,264.31,23.99,109.49,75.1
2024-11-01,222.13,407.98,170.9,197.93,566.2,248.98,135.38,220.44,562.99,289.22,157.59,388.07,163.08,506.53,162.75,41.27,111.97,64.05,814.5,167.96,100.21,81.59,199.8,875.2,557.03,95.39,482.8,54.76,293.92,756.1,23.2,117.44,42.81,291.76,247.09,201.7,141.86,77.27,26.7,130.55,163.53,128.08,311.4,154.59,259.43,376.43,115.15,4731.56,171.1024,149.86,481.6,46.78,974.9,506.34,313.63,180.79,271.15,146.81,88.15,397.5,271.52,67.5,50.72,169.0,285.17,70.24,51.91,471.12,87.08,62.22,92.29,362.99,111.43,331.69,275.62,212.49,305.46,57.64,41.31,243.3,223.56,74.35,9.78,83.62,117.89,355.63,259.4,107.09,74.06,259.94,243.62,52.3,94.57,132.24,1342.09,27.34,266.3,23.67,109.14,74.94
2024-11-04,221.23,406.08,168.85,195.78,559.73,242.84,136.03,217.31,553.27,290.32,155.73,391.02,163.06,504.04,163.49,40.84,115.54,64.15,801.78,167.59,100.2,81.84,196.78,883.94,554.59,95.37,481.35,55.08,297.2,755.51,22.52,116.5,41.8,289.43,246.52,200.45,140.71,76.41,26.39,129.53,163.44,127.77,309.14,155.07,262.44,373.35,114.45,4758.81,171.1622,150.74,484.05,46.15,981.26,507.42,309.49,174.06,268.66,145.99,88.47,398.75,268.38,67.35,51.55,168.57,286.84,70.26,51.92,472.8,86.66,61.43,92.56,364.21,111.88,328.78,274.3,212.73,302.38,56.3,40.59,243.23,222.28,73.72,9.91,84.72,118.9,361.57,255.28,108.42,74.35,260.73,240.81,54.06,95.69,131.39,1364.02,27.78,262.27,23.97,110.2,75.55
2024-11-05,222.67,409.07,169.35,199.5,571.46,251.44,139.89,219.0,562.46,291.76,155.84,395.48,163.74,504.02,164.97,41.39,115.88,64.4,801.7,172.91,99.98,83.07,197.97,888.03,559.9,96.2,486.42,55.41,296.68,763.91,23.32,116.58,41.83,293.85,249.4,199.27,141.66,77.19,26.61,130.35,164.16,129.59,311.47,151.0,266.6,380.14,116.1,4896.82,174.65,150.19,487.97,46.56,1003.87,515.17,315.51,174.15,274.38,146.96,88.84,397.45,272.58,68.03,53.44,170.75,288.14,70.6,52.22,499.88,87.23,62.73,93.21,367.26,112.44,335.08,275.5,214.36,302.65,57.25,40.83,245.57,215.74,75.94,10.14,85.54,119.69,365.06,258.5,116.18,74.84,263.25,242.83,54.11,97.64,132.46,1385.79,28.18,266.78,24.19,110.67,74.62
2024-11-06,221.94,417.73,176.11,207.09,571.08,288.53,145.59,244.29,591.88,305.79,155.38,383.9,159.08,519.54,161.89,44.88,117.86,62.76,772.18,178.53,99.07,82.83,197.5,897.09,558.79,98.45,504.83,57.1,306.07,780.21,25.05,115.65,44.36,290.56,247.09,211.59,145.1,74.56,26.01,130.43,171.17,122.85,313.9,147.16,259.22,413.37,129.58,4982.71,180.1309,154.41,488.25,50.13,1019.18,515.55,312.37,169.29,293.49,143.36,90.29,402.76,277.17,65.39,54.79,180.15,302.0,75.0,52.31,493.64,85.97,68.01,89.21,379.79,111.76,356.63,278.2,216.94,303.01,55.76,45.35,243.44,224.32,76.31,10.71,86.44,125.64,347.23,275.02,125.26,78.82,272.18,251.86,54.44,93.6,129.32,1398.19,30.12,291.35,25.79,115.72,76.23
2024-11-07,226.68,422.95,180.34,210.05,590.7,296.91,148.86,233.73,600.57,304.2,154.25,394.84,161.41,516.3,161.19,44.24,118.01,62.72,793.14,182.77,99.51,83.23,196.82,911.73,555.01,98.49,500.92,57.3,309.94,796.54,26.23,114.17,43.43,291.22,245.44,214.12,149.82,75.15,26.1,130.65,171.09,121.35,314.02,150.98,263.75,404.77,126.58,4902.68,178.2275,153.48,495.34,48.47,1025.36,524.28,316.6,173.14,285.2,146.88,96.41,408.17,280.29,64.75,55.12,185.25,301.67,72.45,51.59,502.45,85.49,67.1,89.76,378.38,112.22,358.0,276.2,218.89,309.02,55.34,44.58,245.01,225.83,78.73,10.63,86.88,124.45,354.48,276.44,125.58,80.77,269.65,250.2,54.73,93.68,129.92,1411.52,29.18,274.59,25.85,114.2,75.8
2024-11-08,226.41,420.08,177.94,208.18,588.34,321.22,147.61,234.32,610.85,306.26,153.01,401.23,165.66,523.16,162.28,44.6,117.97,62.97,827.04,182.6,101.23,84.21,195.83,941.53,550.86,98.58,494.68,57.28,321.08,795.04,26.2,115.45,43.15,295.48,244.73,216.82,147.95,75.11,25.79,128.98,169.11,123.76,317.31,151.68,268.5,390.06,127.65,4925.0,184.1668,153.64,501.04,49.1,1028.54,536.45,316.88,175.69,285.98,145.78,95.09,391.19,283.32,65.22,55.31,188.11,301.55,73.42,52.08,516.74,87.17,67.62,91.54,382.28,113.82,364.06,279.55,222.54,309.19,56.47,44.13,248.74,223.87,77.73,10.64,88.25,124.22,352.61,279.54,125.65,79.72,268.7,254.78,54.14,94.66,131.26,1310.03,28.87,269.69,26.31,116.42,74.8
2024-11-11,223.69,415.58,179.94,206.84,582.18,350.0,145.24,236.6,620.21,309.3,152.58,403.59,164.0,528.5,161.45,45.54,117.35,62.42,827.94,177.89,99.07,83.59,171.22,930.64,546.05,100.42,504.48,57.85,340.81,805.44,25.05,115.65,43.44,298.01,242.6,212.47,147.35,75.83,25.33,128.18,166.52,122.5,313.92,148.96,271.88,393.2,131.58,5046.68,183.9176,153.22,505.46,49.91,1042.95,535.75,339.96,175.03,291.32,149.19,95.55,399.72,286.8,65.12,57.38,187.99,303.58,77.34,51.97,501.72,86.87,68.77,90.93,381.88,112.12,369.31,278.89,222.05,310.1,56.82,45.32,249.26,218.59,75.71,10.89,88.48,125.68,356.43,284.63,127.57,80.9,271.0,256.23,55.74,92.81,130.91,1250.07,29.76,275.32,26.69,116.69,74.61
2024-11-12,223.69,420.57,181.2,208.91,583.83,328.49,148.27,236.87,609.72,308.82,150.22,398.44,163.81,527.55,161.52,45.32,117.23,62.26,814.43,175.22,96.96,84.37,167.94,930.14,539.89,100.54,526.42,57.93,340.23,819.5,24.16,115.3,43.28,295.16,238.96,209.43,143.63,75.89,25.28,126.74,161.69,121.78,291.52,145.17,267.32,389.7,130.39,5004.36,182.0043,152.04,501.69,49.64,1025.64,537.07,336.79,172.85,286.88,151.49,92.91,390.88,284.3,65.54,57.14,188.44,304.7,77.68,52.46,490.0,86.26,68.0,90.48,382.16,110.79,366.37,281.07,223.2,307.34,55.73,45.53,247.02,217.68,75.24,10.77,88.72,125.45,349.0,284.74,126.78,81.14,267.96,255.87,56.02,91.28,129.81,1260.97,29.82,275.38,26.61,116.89,74.09
2024-11-13,224.58,422.73,178.47,214.1,579.02,330.24,146.25,238.45,600.99,308.45,150.81,405.47,164.55,520.29,161.92,45.33,118.32,62.07,807.42,172.59,96.88,84.87,167.21,931.49,541.04,102.27,532.5,58.39,340.8,830.47,24.92,114.6,43.15,293.88,240.88,202.48,139.3,75.75,25.79,130.19,158.73,122.78,294.05,139.97,269.71,383.81,130.83,4969.01,182.9211,155.39,508.48,50.04,1020.33,536.69,329.04,175.91,286.02,150.85,91.22,386.61,288.88,65.02,57.43,188.49,304.29,77.74,53.24,494.61,86.07,67.87,90.05,385.4,114.54,367.03,281.55,224.09,309.09,55.29,45.38,248.6,211.02,73.4,10.77,88.77,127.62,347.8,285.19,128.52,81.72,269.7,254.56,56.38,91.65,129.86,1258.66,29.82,283.99,26.23,116.63,75.31
2024-11-14,227.67,424.41,175.18,211.48,576.18,311.18,146.74,239.15,588.37,307.22,149.46,401.05,165.04,518.81,162.32,45.36,118.4,61.62,781.98,169.41,96.74,83.85,166.51,921.67,532.17,108.64,529.87,57.15,330.75,837.26,25.03,113.9,42.73,295.07,238.74,202.76,138.84,74.92,25.12,129.18,162.24,125.68,288.68,138.14,267.76,384.1,130.51,4952.61,177.7791,158.41,508.83,49.2,1036.26,537.8,320.95,173.52,286.67,149.37,90.71,391.77,289.27,64.59,57.34,185.92,298.84,79.67,53.37,483.96,85.35,67.14,90.43,374.86,112.75,359.29,285.08,220.16,312.05,54.91,45.13,246.32,210.43,74.34,10.74,87.59,127.47,344.0,280.76,127.37,80.18,266.65,254.41,55.96,92.07,129.36,1237.78,29.74,283.85,26.2,115.43,74.97
2024-11-15,224.46,412.58,172.09,202.61,553.14,320.72,141.96,242.56,587.46,308.61,151.56,403.48,167.47,520.3,155.9,46.2,117.17,60.83,743.39,163.9,94.73,83.63,161.95,904.89,512.27,114.57,503.37,56.69,324.38,823.96,24.35,114.76,42.14,289.21,229.88,197.95,134.9,75.89,23.94,130.57,158.81,126.06,276.66,140.19,266.82,380.83,132.11,4956.8,176.3142,158.04,501.51,48.8,1036.55,527.61,318.61,174.02,285.25,148.07,87.05,396.04,291.42,63.54,56.77,182.63,294.54,80.12,53.89,465.7,86.48,67.75,92.52,377.8,111.45,356.44,286.14,216.37,313.25,56.31,45.42,243.97,204.59,69.63,10.68,86.99,128.6,341.46,277.53,125.69,76.55,267.39,258.67,52.0,94.57,131.72,1179.58,29.32,283.57,26.69,116.94,74.99
2024-11-18,227.47,413.34,174.9,201.7,553.46,338.74,140.13,242.28,584.9,311.12,152.32,405.72,168.66,520.04,155.62,46.17,118.16,60.94,724.46,164.73,94.97,83.46,163.22,917.3,500.49,113.04,499.51,56.54,321.38,847.05,24.84,116.21,42.26,287.7,229.44,203.92,138.93,74.13,24.0,133.22,162.77,129.13,274.1,143.87,269.17,381.22,131.84,4999.24,176.9021,159.0,501.22,49.49,1039.12,531.64,319.53,175.3,283.93,152.38,87.11,401.58,292.16,62.9,55.98,184.61,294.78,80.86,54.29,467.01,87.3,67.98,93.56,379.02,112.66,355.29,286.87,216.77,323.91,56.39,45.66,244.69,207.86,70.14,10.87,90.45,130.15,334.38,280.19,128.05,76.31,266.84,260.53,53.27,94.75,133.62,1174.56,30.07,281.87,27.19,117.11,75.53
2024-11-19,227.73,415.36,177.71,204.61,560.14,346.0,146.99,240.36,572.35,310.81,150.58,402.12,168.67,517.87,154.03,45.86,116.51,61.66,726.98,164.41,94.95,85.96,163.5,927.91,508.31,111.92,499.61,56.25,322.55,871.32,24.2,115.98,41.59,287.33,230.22,197.91,139.39,73.16,24.23,131.32,162.97,127.0,275.27,145.6,256.78,379.11,130.32,4958.6,176.942,157.85,500.53,49.29,1017.49,538.82,319.58,174.44,283.94,151.83,86.41,397.18,290.03,62.93,54.85,187.76,294.44,79.67,53.82,448.01,87.55,67.59,92.56,377.67,113.13,361.11,282.04,217.51,324.02,56.27,45.5,243.03,208.64,69.74,10.72,90.33,129.77,333.65,278.02,128.45,76.06,263.28,257.14,53.73,94.96,133.22,1160.67,30.09,276.9,27.49,115.82,74.53
2024-11-20,228.45,413.07,175.58,202.88,564.56,342.03,145.87,238.08,595.66,306.36,150.69,395.4,168.8,510.98,156.02,45.52,118.16,62.06,750.58,162.32,95.84,86.54,164.67,925.85,512.03,113.76,499.5,56.73,324.82,883.85,24.01,114.79,42.25,287.51,232.47,195.07,137.6,72.62,24.08,130.23,152.64,127.83,283.06,146.08,260.51,378.29,129.78,4997.89,177.3605,159.56,501.35,49.62,1014.09,541.82,320.46,174.55,286.09,119.33,87.28,402.01,285.06,63.47,54.61,189.6,295.48,79.94,53.94,451.23,87.23,67.27,92.86,378.59,112.55,357.9,281.02,217.24,323.87,56.48,45.06,240.52,209.21,69.63,10.41,90.17,130.28,331.55,278.93,127.99,77.3,263.2,255.07,53.7,95.06,133.97,1166.9,30.79,278.83,27.41,117.19,73.89
